JWST275,"[b'RELC' b'JWST' b'ENGL' b'WRTG' b'HIST' b'GSWS' b'AAAS' b'PSYC' b'CLTR'
 b'PSCI']","[0.8101767  0.7934116  0.02497462 0.00815793 0.00617955 0.0051094
 0.00458814 0.00419493 0.00404164 0.0036248 ]"
JWST325,"[b'RELC' b'HIST' b'PSCI' b'ENGL' b'MUSC' b'WRTG' b'BCSC' b'PSYC' b'CLTR'
 b'ECON']","[0.9474065  0.02833871 0.01623397 0.01358499 0.00937    0.00627713
 0.0061274  0.0054971  0.00494188 0.00453702]"
KORE102,"[b'KORE' b'SPAN' b'ENGL' b'CHIN' b'WRTG' b'ASLA' b'JPNS' b'FREN' b'DANC'
 b'LING']","[0.93212056 0.02986415 0.02797806 0.02669759 0.0235791  0.01581228
 0.01403935 0.01100773 0.00935034 0.00826484]"
KORE102,"[b'KORE' b'ENGL' b'WRTG' b'SPAN' b'CHIN' b'ASLA' b'FREN' b'JPNS' b'DANC'
 b'CSC']","[0.93686366 0.029417   0.02280332 0.02048736 0.01813138 0.01430193
 0.00983857 0.00928506 0.00804939 0.00605219]"
KORE152,"[b'FREN' b'JPNS' b'BIOL' b'CHIN' b'SPAN' b'ARBC' b'MUSC' b'GRMN' b'ENGL'
 b'MATH']","[0.1543983  0.11300229 0.09363866 0.05337675 0.0436291  0.04251259
 0.04206435 0.03957256 0.03198244 0.02708782]"
KORE202,"[b'FREN' b'JPNS' b'ENGL' b'BIOL' b'ARBC' b'MUSC' b'GRMN' b'CSC' b'CHEM'
 b'DANC']","[0.1196351  0.04064167 0.03128855 0.02237235 0.02154608 0.02136728
 0.02054678 0.01974282 0.01559982 0.01037387]"
LATN101,"[b'LATN' b'ENGL' b'WRTG' b'JPNS' b'HIST' b'FREN' b'SPAN' b'ANTH' b'PSCI'
 b'CSC']","[0.9290924  0.03888445 0.03083716 0.01280551 0.01259104 0.01085009
 0.01042998 0.00921003 0.00877919 0.00759355]"
LATN103,"[b'LATN' b'ENGL' b'RELC' b'HIST' b'FREN' b'LING' b'CLST' b'PSCI' b'CLTR'
 b'AAAS']","[0.9715009  0.32876527 0.1565608  0.1295534  0.12143515 0.09438352
 0.09366966 0.07886493 0.07876971 0.06829488]"
LATN204,"[b'LATN' b'ENGL' b'PHIL' b'MATH' b'HIST' b'ECON' b'MUSC' b'PSYC' b'BCSC'
 b'ANTH']","[0.7903593  0.55787706 0.4525925  0.44363302 0.4397264  0.42933792
 0.40004492 0.38188416 0.37783736 0.37448403]"
LING110,"[b'LING' b'ENGL' b'CSC' b'BCSC' b'BIOL' b'PSYC' b'BME' b'PSCI' b'MUSC'
 b'EESC']","[0.02698406 0.01851913 0.00279222 0.00252282 0.00248043 0.00239214
 0.00211671 0.00163769 0.00156103 0.00131953]"
LING110,"[b'LING' b'ENGL' b'CSC' b'BCSC' b'BIOL' b'PSYC' b'BME' b'PSCI' b'MUSC'
 b'EESC']","[0.02698406 0.01851913 0.00279222 0.00252282 0.00248043 0.00239214
 0.00211671 0.00163769 0.00156103 0.00131953]"
LING161,"[b'LING' b'WRTG' b'ENGL' b'DANC' b'PSCI' b'ECE' b'AHST' b'MUSC' b'AAAS'
 b'HIST']","[5.64222217e-01 5.52318454e-01 3.80099704e-03 3.94315051e-04
 2.24157178e-04 1.18655960e-04 1.14056456e-04 1.13849135e-04
 1.12800502e-04 1.06043801e-04]"
LING204,"[b'LING' b'ENGL' b'HIST' b'WRTG' b'AHST' b'GSWS' b'JPNS' b'CLTR' b'PSCI'
 b'RELC']","[8.4315073e-01 8.9253718e-03 2.3636536e-03 9.6136401e-04 6.6547998e-04
 5.0190144e-04 4.7300252e-04 4.5931290e-04 3.8863826e-04 3.4295782e-04]"
LING207,"[b'ENGL' b'HIST' b'LING' b'CLTR' b'RELC' b'WRTG' b'FREN' b'MUSC' b'AHST'
 b'AAAS']","[6.4040786e-01 4.7757572e-01 4.2258969e-01 4.9295166e-04 3.7641500e-04
 3.3351936e-04 2.5450048e-04 2.1459881e-04 2.0942331e-04 1.3079013e-04]"
LING216,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
LING220,"[b'LING' b'ENGL' b'BIOL' b'MUSC' b'PSYC' b'CSC' b'MATH' b'WRTG' b'DMST'
 b'BME']","[0.8608083  0.00743371 0.00717712 0.00654401 0.00633542 0.00311562
 0.0029899  0.00267213 0.00183242 0.00182233]"
LING224,"[b'LING' b'CSC' b'MUSC' b'ENGL' b'PSCI' b'WRTG' b'BIOL' b'ECE' b'CHEM'
 b'OPT']","[9.0257359e-01 4.3803956e-03 1.5072417e-03 9.1412890e-04 8.2416204e-04
 3.5338971e-04 2.2590562e-04 1.6884503e-04 1.3588298e-04 1.3135531e-04]"
LING227,"[b'LING' b'CSC' b'MATH' b'BCSC' b'BIOL' b'BME' b'MUSC' b'PSCI' b'OPT'
 b'EESC']","[0.95086426 0.25184327 0.07641332 0.07222399 0.06829039 0.05223646
 0.04951172 0.04145434 0.03889171 0.03016369]"
LING230,"[b'LING' b'BCSC' b'ASLA' b'MUSC' b'PSCI' b'WRTG' b'HIST' b'CSC' b'ENGL'
 b'PSYC']","[0.8975454  0.80482924 0.80152273 0.02736689 0.01828419 0.01667397
 0.0138937  0.01212132 0.0115419  0.00900856]"
LING247,"[b'LING' b'BCSC' b'CSC' b'TCS' b'ECE' b'BME' b'ENGL' b'OPT' b'RELC'
 b'PSCI']","[0.887141   0.77670825 0.6070535  0.50229186 0.00816976 0.00651321
 0.00297124 0.00213089 0.00189921 0.00178896]"
LING250,"[b'LING' b'CSC' b'PSCI' b'ENGL' b'HIST' b'BCSC' b'BME' b'ECE' b'MATH'
 b'CHEM']","[0.9028274  0.8579253  0.00315434 0.00263675 0.00257701 0.00187869
 0.00161539 0.00151922 0.00121371 0.00103125]"
LING265,"[b'LING' b'CSC' b'ENGL' b'PHIL' b'MATH' b'AHST' b'ECE' b'ECON' b'DANC'
 b'ANTH']","[0.9472474  0.06664782 0.06006918 0.05519317 0.02700046 0.02274837
 0.02212944 0.0217182  0.01863392 0.01848361]"
LING266,"[b'LING' b'MUSC' b'CSC' b'ENGL' b'PSCI' b'RELC' b'OPT' b'WRTG' b'PHIL'
 b'ECON']","[0.9440302  0.01102402 0.00901141 0.00895614 0.00556242 0.0042492
 0.0036817  0.0034858  0.00313034 0.00306467]"
LING389,"[b'LING' b'PSYC' b'ENGL' b'CSC' b'BCSC' b'OPT' b'MUSC' b'BIOL' b'ECE'
 b'DMST']","[0.94005394 0.00968212 0.00699391 0.00587087 0.00511145 0.00339591
 0.00274698 0.00206457 0.00185985 0.00179494]"
LING389,"[b'LING' b'PSYC' b'ENGL' b'OPT' b'BCSC' b'DMST' b'MUSC' b'CSC' b'ECE'
 b'CASC']","[0.93927914 0.02310935 0.01991063 0.00803265 0.0074776  0.00651486
 0.00614434 0.00479226 0.0044651  0.00423745]"
LING404,"[b'LING' b'ENGL' b'HIST' b'AHST' b'WRTG' b'JPNS' b'GSWS' b'CLTR' b'PSCI'
 b'CASC']","[8.5368687e-01 1.5531131e-02 3.6858716e-03 1.5383345e-03 1.4798780e-03
 8.6157973e-04 7.3982665e-04 7.2451390e-04 6.2395987e-04 5.8068422e-04]"
LING407,"[b'ENGL' b'HIST' b'LING' b'CLTR' b'WRTG' b'RELC' b'FREN' b'MUSC' b'AHST'
 b'LATN']","[6.4430571e-01 4.5015106e-01 4.1126457e-01 3.9753280e-04 3.2611939e-04
 2.7490797e-04 2.0652307e-04 1.8728366e-04 1.7055633e-04 1.3172645e-04]"
LING416,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
LING420,"[b'LING' b'ENGL' b'ECON' b'MATH' b'MUSC' b'PSYC' b'DMST' b'BME' b'BIOL'
 b'CLTR']","[0.72794765 0.17651232 0.10376849 0.08888738 0.07638174 0.0562998
 0.05552341 0.05268459 0.04831851 0.04271759]"
LING424,"[b'LING' b'CSC' b'MUSC' b'ENGL' b'PSCI' b'WRTG' b'BIOL' b'ECE' b'OPT'
 b'CHEM']","[8.9555061e-01 4.6126428e-03 2.1091488e-03 1.8058444e-03 1.5593771e-03
 5.5060111e-04 3.1775131e-04 3.1140336e-04 2.5819440e-04 2.3953861e-04]"
LING427,"[b'LING' b'CSC' b'PSCI' b'OPT' b'MATH' b'MUSC' b'BCSC' b'BIOL' b'EESC'
 b'BME']","[0.9486153  0.24006504 0.0903694  0.08384239 0.08212549 0.08069897
 0.08005659 0.07251225 0.07064434 0.06749618]"
LING430,"[b'LING' b'BCSC' b'ASLA' b'MUSC' b'PSCI' b'WRTG' b'HIST' b'CSC' b'ENGL'
 b'PSYC']","[0.8975454  0.80482924 0.80152273 0.02736689 0.01828419 0.01667397
 0.0138937  0.01212132 0.0115419  0.00900856]"
LING447,"[b'BCSC' b'CSC' b'TCS' b'LING' b'BME' b'OPT' b'ECE' b'ENGL' b'HIST'
 b'WRTG']","[8.3446681e-01 7.7956361e-01 7.5643969e-01 5.4588181e-01 2.1482029e-03
 1.4702240e-03 1.3812555e-03 1.2085297e-03 9.2786673e-04 7.3656475e-04]"
LING450,"[b'LING' b'CSC' b'ENGL' b'PSCI' b'HIST' b'ECE' b'BME' b'DSCC' b'BCSC'
 b'WRTG']","[0.90874445 0.816311   0.00768155 0.00715661 0.00573335 0.00351607
 0.0034087  0.00310269 0.00268614 0.00267769]"
LING465,"[b'LING' b'CSC' b'ENGL' b'PHIL' b'MATH' b'AHST' b'ECE' b'ECON' b'DANC'
 b'ANTH']","[0.9472474  0.06664782 0.06006918 0.05519317 0.02700046 0.02274837
 0.02212944 0.0217182  0.01863392 0.01848361]"
LING466,"[b'LING' b'MUSC' b'ENGL' b'CSC' b'PSCI' b'RELC' b'OPT' b'WRTG' b'PHIL'
 b'HIST']","[0.94256794 0.01005673 0.00835212 0.00825559 0.00477512 0.0038876
 0.00328525 0.00323617 0.00316421 0.00295431]"
LING471,"[b'ENGL' b'WRTG' b'HIST' b'EESC' b'LING' b'PSCI' b'CSC' b'MUSC' b'DMST'
 b'BCSC']","[0.02247868 0.00986761 0.00829462 0.00406595 0.00318221 0.00230737
 0.00190967 0.00178066 0.00171023 0.00135138]"
LING590,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
LING590,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
LING590,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
LING590,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
LING590,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
LING590,"[b'ECON' b'BCSC' b'PHLT' b'PSYC' b'ME' b'EESC' b'LING' b'MSC' b'OPT'
 b'ECE']","[0.8635687  0.8546961  0.75167865 0.7514368  0.7147462  0.6980119
 0.6889763  0.66773194 0.5856051  0.5835251 ]"
LTST206,"[b'LTST' b'CLTR' b'ENGL' b'WRTG' b'DANC' b'RELC' b'GSWS' b'PSCI' b'HIST'
 b'AAAS']","[0.86350125 0.76526886 0.6472063  0.0081076  0.00485433 0.00311389
 0.00297014 0.00274876 0.0025307  0.0020741 ]"
LTST231,"[b'LTST' b'FREN' b'ENGL' b'PSCI' b'WRTG' b'CLTR' b'ASLA' b'DANC' b'FMST'
 b'HIST']","[0.8998618  0.8939358  0.02296121 0.00862322 0.00671151 0.00382818
 0.00222261 0.00216254 0.00180154 0.00160991]"
LTST263,"[b'ENGL' b'WRTG' b'CLTR' b'AHST' b'CASC' b'HIST' b'PSCI' b'CSC' b'MUSC'
 b'DANC']","[5.8918047e-01 5.0380564e-01 8.0941501e-04 3.0598423e-04 3.0066737e-04
 2.5355761e-04 2.2534671e-04 2.1596940e-04 2.0010560e-04 1.6902594e-04]"
LTST396,"[b'LTST' b'ENGL' b'MUSC' b'CASC' b'HIST' b'WRTG' b'BIOL' b'PHIL' b'ECON'
 b'AHST']","[0.8958705  0.8018112  0.0177237  0.01350064 0.01111228 0.01065685
 0.0099885  0.00884801 0.00870625 0.00864032]"
LTST406,"[b'LTST' b'CLTR' b'ENGL' b'WRTG' b'DANC' b'RELC' b'GSWS' b'PSCI' b'HIST'
 b'AAAS']","[0.86350125 0.76526886 0.6472063  0.0081076  0.00485433 0.00311389
 0.00297014 0.00274876 0.0025307  0.0020741 ]"
LTST410,"[b'LTST' b'ENGL' b'MUSC' b'CASC' b'HIST' b'WRTG' b'BIOL' b'PHIL' b'ECON'
 b'AHST']","[0.8958705  0.8018112  0.0177237  0.01350064 0.01111228 0.01065685
 0.0099885  0.00884801 0.00870625 0.00864032]"
LTST431,"[b'LTST' b'FREN' b'ENGL' b'PSCI' b'WRTG' b'CLTR' b'ASLA' b'DANC' b'FMST'
 b'HIST']","[0.8998618  0.8939358  0.02296121 0.00862322 0.00671151 0.00382818
 0.00222261 0.00216254 0.00180154 0.00160991]"
MATH141,"[b'MATH' b'BIOL' b'CSC' b'STAT' b'CHE' b'ECON' b'WRTG' b'PSYC' b'BCSC'
 b'CASC']","[9.8495114e-01 2.4139257e-03 2.1417120e-03 4.1031546e-04 2.8487269e-04
 2.7067109e-04 1.9484120e-04 1.9258745e-04 1.7950554e-04 1.6989994e-04]"
MATH141,"[b'MATH' b'BIOL' b'CSC' b'STAT' b'CHE' b'ECON' b'WRTG' b'PSYC' b'BCSC'
 b'CASC']","[9.8495114e-01 2.4139257e-03 2.1417120e-03 4.1031546e-04 2.8487269e-04
 2.7067109e-04 1.9484120e-04 1.9258745e-04 1.7950554e-04 1.6989994e-04]"
MATH142,"[b'MATH' b'ENGL' b'BIOL' b'CHEM' b'ECE' b'MUSC' b'CSC' b'CASC' b'PHYS'
 b'BME']","[0.99842995 0.00701077 0.00665904 0.00397155 0.00381643 0.00345304
 0.00333863 0.00314025 0.00275432 0.00254014]"
MATH142,"[b'MATH' b'ENGL' b'BIOL' b'CHEM' b'ECE' b'MUSC' b'CSC' b'CASC' b'PHYS'
 b'BME']","[0.99842995 0.00701077 0.00665904 0.00397155 0.00381643 0.00345304
 0.00333863 0.00314025 0.00275432 0.00254014]"
MATH142,"[b'MATH' b'ENGL' b'BIOL' b'CHEM' b'ECE' b'MUSC' b'CSC' b'CASC' b'PHYS'
 b'BME']","[0.99842995 0.00701077 0.00665904 0.00397155 0.00381643 0.00345304
 0.00333863 0.00314025 0.00275432 0.00254014]"
MATH142,"[b'MATH' b'ENGL' b'BIOL' b'CHEM' b'ECE' b'MUSC' b'CSC' b'CASC' b'PHYS'
 b'BME']","[0.99842995 0.00701077 0.00665904 0.00397155 0.00381643 0.00345304
 0.00333863 0.00314025 0.00275432 0.00254014]"
MATH143,"[b'MATH' b'BIOL' b'MUSC' b'CHEM' b'ENGL' b'PHYS' b'CASC' b'ECON' b'WRTG'
 b'STAT']","[0.99562067 0.01890259 0.01011647 0.00733596 0.00713038 0.00710701
 0.00705135 0.00358973 0.00352572 0.00349464]"
MATH143,"[b'MATH' b'BIOL' b'MUSC' b'CHEM' b'ENGL' b'PHYS' b'CASC' b'ECON' b'WRTG'
 b'STAT']","[0.99562067 0.01890259 0.01011647 0.00733596 0.00713038 0.00710701
 0.00705135 0.00358973 0.00352572 0.00349464]"
MATH150,[b'MATH' b'CSC' b'PSCI' b'CHEM' b'ECE' b'STAT' b'OPT' b'BCSC' b'AME' b'ME'],"[0.9775939  0.10836603 0.09040986 0.07890607 0.07493614 0.07471777
 0.06058411 0.05692047 0.0538742  0.05307253]"
MATH150,[b'MATH' b'CSC' b'PSCI' b'CHEM' b'ECE' b'STAT' b'OPT' b'BCSC' b'AME' b'ME'],"[0.9775939  0.10836603 0.09040986 0.07890607 0.07493614 0.07471777
 0.06058411 0.05692047 0.0538742  0.05307253]"
MATH150A,"[b'MATH' b'MUSC' b'ENGL' b'CSC' b'CASC' b'BME' b'BIOL' b'PSCI' b'HIST'
 b'WRTG']","[0.3753153  0.30041105 0.17945594 0.15363678 0.0764238  0.05266478
 0.05056088 0.04739502 0.0342363  0.02906771]"
MATH161,"[b'MATH' b'BIOL' b'CSC' b'STAT' b'WRTG' b'ENGL' b'CHEM' b'PHYS' b'JPNS'
 b'MUSC']","[9.9737740e-01 2.8493975e-03 1.8157918e-03 4.5938775e-04 3.6519568e-04
 3.4324647e-04 3.0518507e-04 2.5850107e-04 2.1849232e-04 2.0038933e-04]"
MATH161,"[b'MATH' b'BIOL' b'CSC' b'STAT' b'WRTG' b'ENGL' b'CHEM' b'PHYS' b'JPNS'
 b'MUSC']","[9.9737740e-01 2.8493975e-03 1.8157918e-03 4.5938775e-04 3.6519568e-04
 3.4324647e-04 3.0518507e-04 2.5850107e-04 2.1849232e-04 2.0038933e-04]"
MATH162,"[b'MATH' b'PHYS' b'ENGL' b'MUSC' b'CHEM' b'ECE' b'CSC' b'BIOL' b'HIST'
 b'BME']","[9.9937326e-01 1.8556350e-03 1.2367495e-03 1.0131535e-03 9.5140637e-04
 8.0861204e-04 7.6917128e-04 6.5605418e-04 5.2063336e-04 4.8646351e-04]"
MATH162,"[b'MATH' b'PHYS' b'ENGL' b'MUSC' b'CHEM' b'ECE' b'CSC' b'BIOL' b'HIST'
 b'BME']","[9.9937326e-01 1.8556350e-03 1.2367495e-03 1.0131535e-03 9.5140637e-04
 8.0861204e-04 7.6917128e-04 6.5605418e-04 5.2063336e-04 4.8646351e-04]"
MATH162,"[b'MATH' b'PHYS' b'ENGL' b'MUSC' b'CHEM' b'ECE' b'CSC' b'BIOL' b'HIST'
 b'BME']","[9.9937326e-01 1.8556350e-03 1.2367495e-03 1.0131535e-03 9.5140637e-04
 8.0861204e-04 7.6917128e-04 6.5605418e-04 5.2063336e-04 4.8646351e-04]"
MATH162,"[b'MATH' b'PHYS' b'ENGL' b'MUSC' b'CHEM' b'ECE' b'CSC' b'BIOL' b'HIST'
 b'BME']","[9.9937326e-01 1.8556350e-03 1.2367495e-03 1.0131535e-03 9.5140637e-04
 8.0861204e-04 7.6917128e-04 6.5605418e-04 5.2063336e-04 4.8646351e-04]"
MATH162,"[b'MATH' b'PHYS' b'ENGL' b'MUSC' b'CHEM' b'ECE' b'CSC' b'BIOL' b'HIST'
 b'BME']","[9.9937326e-01 1.8556350e-03 1.2367495e-03 1.0131535e-03 9.5140637e-04
 8.0861204e-04 7.6917128e-04 6.5605418e-04 5.2063336e-04 4.8646351e-04]"
MATH164,"[b'MATH' b'STAT' b'PHYS' b'BCSC' b'ECE' b'ENGL' b'CASC' b'BME' b'PSCI'
 b'MUSC']","[0.9963212  0.02452769 0.01473584 0.01436319 0.01370954 0.00774509
 0.00627287 0.00611569 0.00605507 0.00466468]"
MATH164,"[b'MATH' b'STAT' b'PHYS' b'BCSC' b'ECE' b'ENGL' b'CASC' b'BME' b'PSCI'
 b'MUSC']","[0.9963212  0.02452769 0.01473584 0.01436319 0.01370954 0.00774509
 0.00627287 0.00611569 0.00605507 0.00466468]"
MATH164,"[b'MATH' b'STAT' b'PHYS' b'BCSC' b'ECE' b'ENGL' b'CASC' b'BME' b'PSCI'
 b'MUSC']","[0.9963212  0.02452769 0.01473584 0.01436319 0.01370954 0.00774509
 0.00627287 0.00611569 0.00605507 0.00466468]"
MATH165,"[b'MATH' b'PHYS' b'ECE' b'BME' b'STAT' b'CSC' b'BCSC' b'CHEM' b'BIOL'
 b'PSCI']","[0.998395   0.01616186 0.01148859 0.00566548 0.00469337 0.00401267
 0.00299504 0.00238236 0.00218638 0.00200257]"
MATH165,"[b'MATH' b'PHYS' b'ECE' b'BME' b'STAT' b'CSC' b'BCSC' b'CHEM' b'BIOL'
 b'PSCI']","[0.998395   0.01616186 0.01148859 0.00566548 0.00469337 0.00401267
 0.00299504 0.00238236 0.00218638 0.00200257]"
MATH165,"[b'MATH' b'PHYS' b'ECE' b'BME' b'STAT' b'CSC' b'BCSC' b'CHEM' b'BIOL'
 b'PSCI']","[0.998395   0.01616186 0.01148859 0.00566548 0.00469337 0.00401267
 0.00299504 0.00238236 0.00218638 0.00200257]"
MATH165,"[b'MATH' b'PHYS' b'ECE' b'BME' b'STAT' b'CSC' b'BCSC' b'CHEM' b'BIOL'
 b'PSCI']","[0.998395   0.01616186 0.01148859 0.00566548 0.00469337 0.00401267
 0.00299504 0.00238236 0.00218638 0.00200257]"
MATH172,"[b'MATH' b'MUSC' b'BCSC' b'ECON' b'PHIL' b'BIOL' b'CHEM' b'CSC' b'HIST'
 b'ENGL']","[0.9816674  0.12081205 0.08926064 0.08873252 0.08701779 0.07528332
 0.07119861 0.05584602 0.05538353 0.05296328]"
MATH174,"[b'MATH' b'BCSC' b'PHIL' b'CSC' b'MUSC' b'ECON' b'PSYC' b'EESC' b'CHEM'
 b'BME']","[0.9219969  0.47100753 0.46710324 0.46705985 0.4649374  0.39125046
 0.38174742 0.35169512 0.33108485 0.31096044]"
MATH200,"[b'MATH' b'CSC' b'BIOL' b'CHEM' b'PSCI' b'ENGL' b'PHYS' b'PSYC' b'ECE'
 b'STAT']","[0.99153847 0.04302466 0.00634276 0.00622215 0.0040831  0.00326987
 0.00285683 0.00278004 0.002652   0.00251165]"
MATH200W,"[b'MATH' b'CSC' b'BCSC' b'PHIL' b'OPT' b'ECON' b'BME' b'ECE' b'FREN'
 b'PSYC']","[0.9808383  0.34289354 0.19507329 0.1844233  0.17659992 0.15938845
 0.1559545  0.15412547 0.14706133 0.12860064]"
MATH201,"[b'MATH' b'STAT' b'PHYS' b'PSCI' b'CHEM' b'BCSC' b'ENGL' b'BIOL' b'ECE'
 b'SPAN']","[0.96925473 0.94203544 0.00730562 0.00440855 0.00334481 0.00326428
 0.00310338 0.00267625 0.00232312 0.00221282]"
MATH201,"[b'MATH' b'STAT' b'PHYS' b'PSCI' b'CHEM' b'BCSC' b'ENGL' b'BIOL' b'ECE'
 b'SPAN']","[0.96925473 0.94203544 0.00730562 0.00440855 0.00334481 0.00326428
 0.00310338 0.00267625 0.00232312 0.00221282]"
MATH202,"[b'MATH' b'ECON' b'BME' b'PSYC' b'PHYS' b'BCSC' b'ECE' b'CHEM' b'EESC'
 b'BIOL']","[0.95603603 0.52553886 0.43465713 0.41511244 0.3769099  0.34443069
 0.3359691  0.31079975 0.30947283 0.28672662]"
MATH203,"[b'MATH' b'STAT' b'ECON' b'CHEM' b'CSC' b'PSCI' b'PHYS' b'ENGL' b'CHE'
 b'ECE']","[0.9090596  0.9073788  0.04732014 0.01926165 0.01658783 0.01477848
 0.01362674 0.01338696 0.01207902 0.01144738]"
MATH209,"[b'MATH' b'CSC' b'ECON' b'PSCI' b'ECE' b'PHIL' b'OPT' b'BIOL' b'BME'
 b'CHEM']","[0.97940683 0.06611083 0.04512142 0.03665091 0.03591231 0.03536415
 0.03400106 0.02570374 0.02467043 0.02355735]"
MATH210,"[b'MATH' b'PSCI' b'CHEM' b'ECON' b'MUSC' b'OPT' b'ECE' b'STAT' b'CSC'
 b'BME']","[0.98219126 0.07813276 0.03955512 0.03513112 0.03199718 0.03111596
 0.02713952 0.02689527 0.02388559 0.02018487]"
MATH218,"[b'MATH' b'OPT' b'BME' b'BIOL' b'EESC' b'ECON' b'CSC' b'CHEM' b'PSCI'
 b'STAT']","[0.99272233 0.0048896  0.00472038 0.00396423 0.00288892 0.00266006
 0.00237262 0.00155712 0.00142662 0.00126177]"
MATH225,"[b'MATH' b'PHIL' b'MUSC' b'ECON' b'BCSC' b'ENGL' b'ECE' b'LING' b'CSC'
 b'CHEM']","[0.963646   0.9635485  0.12577422 0.11900443 0.09842469 0.06945918
 0.06791877 0.06301796 0.06289033 0.05235002]"
MATH233,[b'MATH' b'ECE' b'ECON' b'BME' b'CSC' b'PSCI' b'TCS' b'HIST' b'AME' b'OPT'],"[0.9882608  0.02750904 0.02514966 0.02123897 0.01522467 0.01475371
 0.01241795 0.01047223 0.0078896  0.00777219]"
MATH235,"[b'MATH' b'STAT' b'HIST' b'CSC' b'ECON' b'ECE' b'ENGL' b'PHYS' b'CASC'
 b'OPT']","[0.9875059  0.08257833 0.05873882 0.05587909 0.05453235 0.05404291
 0.04463141 0.04055939 0.04002968 0.03872454]"
MATH235,"[b'MATH' b'STAT' b'HIST' b'CSC' b'ECON' b'ECE' b'ENGL' b'PHYS' b'CASC'
 b'OPT']","[0.9875059  0.08257833 0.05873882 0.05587909 0.05453235 0.05404291
 0.04463141 0.04055939 0.04002968 0.03872454]"
MATH235W,"[b'MATH' b'CSC' b'OPT' b'BCSC' b'PHIL' b'ECON' b'BME' b'PSYC' b'CASC'
 b'MUSC']","[0.984571   0.20758349 0.17295037 0.17150295 0.1652253  0.15311204
 0.14976537 0.12507145 0.12145698 0.11248578]"
MATH235W,"[b'MATH' b'CSC' b'OPT' b'BCSC' b'PHIL' b'ECON' b'BME' b'PSYC' b'CASC'
 b'MUSC']","[0.984571   0.20758349 0.17295037 0.17150295 0.1652253  0.15311204
 0.14976537 0.12507145 0.12145698 0.11248578]"
MATH236,"[b'MATH' b'ECON' b'ECE' b'BME' b'PSCI' b'BCSC' b'CSC' b'ME' b'CHEM'
 b'MUSC']","[0.99339783 0.15632987 0.11496986 0.11028012 0.09680324 0.09343009
 0.09246068 0.08417402 0.08144135 0.07979908]"
MATH236,"[b'MATH' b'ECON' b'ME' b'PSCI' b'OPT' b'MUSC' b'ENGL' b'PSYC' b'CHEM'
 b'CSC']","[0.9629584  0.29426464 0.26646775 0.26197165 0.2601912  0.23501399
 0.21357824 0.18926798 0.18874077 0.18765749]"
MATH236H,"[b'MATH' b'BCSC' b'HIST' b'CSC' b'BME' b'ECON' b'PHIL' b'TCS' b'ENGL'
 b'PHLT']","[0.9756069  0.38217112 0.28698218 0.24475205 0.21666275 0.16985518
 0.1668273  0.15381032 0.139133   0.1382573 ]"
MATH236HW,"[b'MATH' b'CSC' b'BCSC' b'OPT' b'PHIL' b'ECON' b'BME' b'PSYC' b'CASC'
 b'MUSC']","[0.98004925 0.2591582  0.23744977 0.21511242 0.21380651 0.19153352
 0.18380105 0.15549026 0.14777175 0.14519213]"
MATH236W,"[b'MATH' b'CSC' b'BCSC' b'OPT' b'PHIL' b'BME' b'ECON' b'PSYC' b'CASC'
 b'MUSC']","[0.983105   0.2210237  0.19181795 0.18277113 0.17942113 0.15853395
 0.15320125 0.1348974  0.12893939 0.1229822 ]"
